Item name, item ID, item URL, item found on GE
Skewered rabbit,7224,https://secure.runescape.com/m=itemdb_oldschool/Skewered+rabbit/viewitem?obj=7224,false
Armadyl godsword (or),20368,https://secure.runescape.com/m=itemdb_oldschool/Armadyl+godsword+%28or%29/viewitem?obj=20368,false
Round shield (Construction)#Skull,8105,https://secure.runescape.com/m=itemdb_oldschool/Round+shield+%28Construction%29%23Skull/viewitem?obj=8105,false
Dark bow imbue scroll,28072,https://secure.runescape.com/m=itemdb_oldschool/Dark+bow+imbue+scroll/viewitem?obj=28072,false
Blank fire rune,9698,https://secure.runescape.com/m=itemdb_oldschool/Blank+fire+rune/viewitem?obj=9698,false
Trident of the seas#Charged,11905,https://secure.runescape.com/m=itemdb_oldschool/Trident+of+the+seas%23Charged/viewitem?obj=11905,false
Smiths boots,27027,https://secure.runescape.com/m=itemdb_oldschool/Smiths+boots/viewitem?obj=27027,false
Clue scroll (easy) - Search the drawers in the house next to the Port Sarim mage shop,12188,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Search+the+drawers+in+the+house+next+to+the+Port+Sarim+mage+shop/viewitem?obj=12188,false
Perfected quetzal whistle blueprint,29256,https://secure.runescape.com/m=itemdb_oldschool/Perfected+quetzal+whistle+blueprint/viewitem?obj=29256,true
Beige pumpkin#Evil,30241,https://secure.runescape.com/m=itemdb_oldschool/Beige+pumpkin%23Evil/viewitem?obj=30241,false
Slice of birthday cake#2025,11916,https://secure.runescape.com/m=itemdb_oldschool/Slice+of+birthday+cake%232025/viewitem?obj=11916,false
Clue scroll (elite) - Right on the blessed border, cursed by the evil ones,12146,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+Right+on+the+blessed+border%2C+cursed+by+the+evil+ones/viewitem?obj=12146,false
Clue scroll (easy) - Search the crates in the shed just north of East Ardougne,2707,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Search+the+crates+in+the+shed+just+north+of+East+Ardougne/viewitem?obj=2707,false
Bone seeds,7950,https://secure.runescape.com/m=itemdb_oldschool/Bone+seeds/viewitem?obj=7950,false
Ohn's diary,12935,https://secure.runescape.com/m=itemdb_oldschool/Ohn%27s+diary/viewitem?obj=12935,false
Adamant hasta#(p),11407,https://secure.runescape.com/m=itemdb_oldschool/Adamant+hasta%23%28p%29/viewitem?obj=11407,false
Dummy portal,24545,https://secure.runescape.com/m=itemdb_oldschool/Dummy+portal/viewitem?obj=24545,false
Mahogany pyre logs,6213,https://secure.runescape.com/m=itemdb_oldschool/Mahogany+pyre+logs/viewitem?obj=6213,false
Radimus notes#Incomplete,714,https://secure.runescape.com/m=itemdb_oldschool/Radimus+notes%23Incomplete/viewitem?obj=714,false
Baby chinchompa#Red,13323,https://secure.runescape.com/m=itemdb_oldschool/Baby+chinchompa%23Red/viewitem?obj=13323,false
Bone spear,5016,https://secure.runescape.com/m=itemdb_oldschool/Bone+spear/viewitem?obj=5016,false
Robe top of the eye#Regular,26852,https://secure.runescape.com/m=itemdb_oldschool/Robe+top+of+the+eye%23Regular/viewitem?obj=26852,false
Trinket of advanced weaponry,28567,https://secure.runescape.com/m=itemdb_oldschool/Trinket+of+advanced+weaponry/viewitem?obj=28567,true
Burnt spider,6301,https://secure.runescape.com/m=itemdb_oldschool/Burnt+spider/viewitem?obj=6301,false
Clue scroll (easy) - Bow in the office of the Emir's Arena,10232,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Bow+in+the+office+of+the+Emir%27s+Arena/viewitem?obj=10232,false
Iron hasta#(unp),11369,https://secure.runescape.com/m=itemdb_oldschool/Iron+hasta%23%28unp%29/viewitem?obj=11369,false
Aether catalyst,30771,https://secure.runescape.com/m=itemdb_oldschool/Aether+catalyst/viewitem?obj=30771,false
Extended super antifire mix#(2),22221,https://secure.runescape.com/m=itemdb_oldschool/Extended+super+antifire+mix%23%282%29/viewitem?obj=22221,false
Small fossilised spine,21572,https://secure.runescape.com/m=itemdb_oldschool/Small+fossilised+spine/viewitem?obj=21572,false
Dragon harpoon (or)#Trailblazer,25373,https://secure.runescape.com/m=itemdb_oldschool/Dragon+harpoon+%28or%29%23Trailblazer/viewitem?obj=25373,false
Newcomer map,550,https://secure.runescape.com/m=itemdb_oldschool/Newcomer+map/viewitem?obj=550,false
Elaborate lockbox#Outside vault,25649,https://secure.runescape.com/m=itemdb_oldschool/Elaborate+lockbox%23Outside+vault/viewitem?obj=25649,false
Desert goat horn,9735,https://secure.runescape.com/m=itemdb_oldschool/Desert+goat+horn/viewitem?obj=9735,false
Bandos cloak,12273,https://secure.runescape.com/m=itemdb_oldschool/Bandos+cloak/viewitem?obj=12273,false
Karidian disguise,4595,https://secure.runescape.com/m=itemdb_oldschool/Karidian+disguise/viewitem?obj=4595,false
Ornate cape,23099,https://secure.runescape.com/m=itemdb_oldschool/Ornate+cape/viewitem?obj=23099,false
Infernal cape (Last Man Standing),23622,https://secure.runescape.com/m=itemdb_oldschool/Infernal+cape+%28Last+Man+Standing%29/viewitem?obj=23622,false
Eggshell platelegs,22353,https://secure.runescape.com/m=itemdb_oldschool/Eggshell+platelegs/viewitem?obj=22353,false
Inoculation bracelet,11088,https://secure.runescape.com/m=itemdb_oldschool/Inoculation+bracelet/viewitem?obj=11088,false
Tea leaves,7738,https://secure.runescape.com/m=itemdb_oldschool/Tea+leaves/viewitem?obj=7738,false
Corrupted zuriel's robe bottom (bh)#Activated,27852,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+zuriel%27s+robe+bottom+%28bh%29%23Activated/viewitem?obj=27852,false
Obsidian cape (r),20050,https://secure.runescape.com/m=itemdb_oldschool/Obsidian+cape+%28r%29/viewitem?obj=20050,false
Blue d'hide chaps,2493,https://secure.runescape.com/m=itemdb_oldschool/Blue+d%27hide+chaps/viewitem?obj=2493,false
Orange tree seed,5285,https://secure.runescape.com/m=itemdb_oldschool/Orange+tree+seed/viewitem?obj=5285,false
Infernal cape (animation item),21297,https://secure.runescape.com/m=itemdb_oldschool/Infernal+cape+%28animation+item%29/viewitem?obj=21297,false
Rainbow scarf#Pansexual,28111,https://secure.runescape.com/m=itemdb_oldschool/Rainbow+scarf%23Pansexual/viewitem?obj=28111,false
Clean full helm,26290,https://secure.runescape.com/m=itemdb_oldschool/Clean+full+helm/viewitem?obj=26290,false
Clue scroll (easy) - Belladonna, my dear If only I had gloves,19823,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Belladonna%2C+my+dear+If+only+I+had+gloves/viewitem?obj=19823,false
Tenacious indigo iris seed,27040,https://secure.runescape.com/m=itemdb_oldschool/Tenacious+indigo+iris+seed/viewitem?obj=27040,false
Dragon spear (cr)#(p++),28047,https://secure.runescape.com/m=itemdb_oldschool/Dragon+spear+%28cr%29%23%28p%2B%2B%29/viewitem?obj=28047,false
Coin pouch#Paladin,22535,https://secure.runescape.com/m=itemdb_oldschool/Coin+pouch%23Paladin/viewitem?obj=22535,false
Ensouled horror head#Item,13487,https://secure.runescape.com/m=itemdb_oldschool/Ensouled+horror+head%23Item/viewitem?obj=13487,false
Silver pot (Desert Treasure I)#Garlic,4662,https://secure.runescape.com/m=itemdb_oldschool/Silver+pot+%28Desert+Treasure+I%29%23Garlic/viewitem?obj=4662,false
Waterskin#(4),1823,https://secure.runescape.com/m=itemdb_oldschool/Waterskin%23%284%29/viewitem?obj=1823,false
Mithril axe head,516,https://secure.runescape.com/m=itemdb_oldschool/Mithril+axe+head/viewitem?obj=516,false
Silver key black,3468,https://secure.runescape.com/m=itemdb_oldschool/Silver+key+black/viewitem?obj=3468,false
Spell (unobtainable item)#Shadow Blitz,4642,https://secure.runescape.com/m=itemdb_oldschool/Spell+%28unobtainable+item%29%23Shadow+Blitz/viewitem?obj=4642,false
Graceful cape (Kourend)#Worn,13670,https://secure.runescape.com/m=itemdb_oldschool/Graceful+cape+%28Kourend%29%23Worn/viewitem?obj=13670,false
Rune heraldic helm (Kandarin),8482,https://secure.runescape.com/m=itemdb_oldschool/Rune+heraldic+helm+%28Kandarin%29/viewitem?obj=8482,false
Infernal axe#Uncharged,13242,https://secure.runescape.com/m=itemdb_oldschool/Infernal+axe%23Uncharged/viewitem?obj=13242,false
Bronze bolts#Unpoisoned,877,https://secure.runescape.com/m=itemdb_oldschool/Bronze+bolts%23Unpoisoned/viewitem?obj=877,false
Hard leather,1743,https://secure.runescape.com/m=itemdb_oldschool/Hard+leather/viewitem?obj=1743,false
Jar of dreams,24495,https://secure.runescape.com/m=itemdb_oldschool/Jar+of+dreams/viewitem?obj=24495,false
Damp planks,11031,https://secure.runescape.com/m=itemdb_oldschool/Damp+planks/viewitem?obj=11031,false
Teleport crystal#(5),13102,https://secure.runescape.com/m=itemdb_oldschool/Teleport+crystal%23%285%29/viewitem?obj=13102,false
Ornate undead combat dummy#Undead,25154,https://secure.runescape.com/m=itemdb_oldschool/Ornate+undead+combat+dummy%23Undead/viewitem?obj=25154,false
Tin (Recruitment Drive)#Strange,5599,https://secure.runescape.com/m=itemdb_oldschool/Tin+%28Recruitment+Drive%29%23Strange/viewitem?obj=5599,false
Occult necklace (or),19720,https://secure.runescape.com/m=itemdb_oldschool/Occult+necklace+%28or%29/viewitem?obj=19720,false
Burnt mushroom,7094,https://secure.runescape.com/m=itemdb_oldschool/Burnt+mushroom/viewitem?obj=7094,false
Jade bolts (e),9237,https://secure.runescape.com/m=itemdb_oldschool/Jade+bolts+%28e%29/viewitem?obj=9237,false
Invasion plans,794,https://secure.runescape.com/m=itemdb_oldschool/Invasion+plans/viewitem?obj=794,false
Jewel of the sun,27289,https://secure.runescape.com/m=itemdb_oldschool/Jewel+of+the+sun/viewitem?obj=27289,false
Mystic gloves,4095,https://secure.runescape.com/m=itemdb_oldschool/Mystic+gloves/viewitem?obj=4095,false
Extended brush#3 canes,4193,https://secure.runescape.com/m=itemdb_oldschool/Extended+brush%233+canes/viewitem?obj=4193,false
Sapphire glacialis (interface item),9971,https://secure.runescape.com/m=itemdb_oldschool/Sapphire+glacialis+%28interface+item%29/viewitem?obj=9971,false
Unfinished cocktail (Wizard blizzard, historical)#Pineapple,2052,https://secure.runescape.com/m=itemdb_oldschool/Unfinished+cocktail+%28Wizard+blizzard%2C+historical%29%23Pineapple/viewitem?obj=2052,false
Blue dragon mask,12520,https://secure.runescape.com/m=itemdb_oldschool/Blue+dragon+mask/viewitem?obj=12520,false
Lye paste,30009,https://secure.runescape.com/m=itemdb_oldschool/Lye+paste/viewitem?obj=30009,false
Marinated j' bones#Normal,3133,https://secure.runescape.com/m=itemdb_oldschool/Marinated+j%27+bones%23Normal/viewitem?obj=3133,false
Useless key#Bank placeholder,16684,https://secure.runescape.com/m=itemdb_oldschool/Useless+key%23Bank+placeholder/viewitem?obj=16684,false
Rift guardian#Cosmic,20677,https://secure.runescape.com/m=itemdb_oldschool/Rift+guardian%23Cosmic/viewitem?obj=20677,false
Fire max cape#Normal,13329,https://secure.runescape.com/m=itemdb_oldschool/Fire+max+cape%23Normal/viewitem?obj=13329,false
Rune dragon mask,23273,https://secure.runescape.com/m=itemdb_oldschool/Rune+dragon+mask/viewitem?obj=23273,false
Oak cupboard,24935,https://secure.runescape.com/m=itemdb_oldschool/Oak+cupboard/viewitem?obj=24935,false
Torn enhanced quetzal whistle blueprint,29259,https://secure.runescape.com/m=itemdb_oldschool/Torn+enhanced+quetzal+whistle+blueprint/viewitem?obj=29259,false
Gilded wardrobe (flatpack),8622,https://secure.runescape.com/m=itemdb_oldschool/Gilded+wardrobe+%28flatpack%29/viewitem?obj=8622,false
Gold key black,25430,https://secure.runescape.com/m=itemdb_oldschool/Gold+key+black/viewitem?obj=25430,false
Blood potion,22407,https://secure.runescape.com/m=itemdb_oldschool/Blood+potion/viewitem?obj=22407,false
Sigil of swashbuckler#Attuned,29672,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+swashbuckler%23Attuned/viewitem?obj=29672,false
Resper mushroom,28347,https://secure.runescape.com/m=itemdb_oldschool/Resper+mushroom/viewitem?obj=28347,false
Bone in vinegar#Moss giant bone,7870,https://secure.runescape.com/m=itemdb_oldschool/Bone+in+vinegar%23Moss+giant+bone/viewitem?obj=7870,false
Shield fragment,11054,https://secure.runescape.com/m=itemdb_oldschool/Shield+fragment/viewitem?obj=11054,false
New crystal shield (unobtainable item),4235,https://secure.runescape.com/m=itemdb_oldschool/New+crystal+shield+%28unobtainable+item%29/viewitem?obj=4235,false
Bravery potion,739,https://secure.runescape.com/m=itemdb_oldschool/Bravery+potion/viewitem?obj=739,false
Oak chair,8312,https://secure.runescape.com/m=itemdb_oldschool/Oak+chair/viewitem?obj=8312,false
Ale yeast,5767,https://secure.runescape.com/m=itemdb_oldschool/Ale+yeast/viewitem?obj=5767,false
Huge spider,8135,https://secure.runescape.com/m=itemdb_oldschool/Huge+spider/viewitem?obj=8135,false
Ardougne teleport scroll,1505,https://secure.runescape.com/m=itemdb_oldschool/Ardougne+teleport+scroll/viewitem?obj=1505,false
Iron halberd,3192,https://secure.runescape.com/m=itemdb_oldschool/Iron+halberd/viewitem?obj=3192,false
Waterskin#(0),1831,https://secure.runescape.com/m=itemdb_oldschool/Waterskin%23%280%29/viewitem?obj=1831,false
Bookcase (flatpack),8510,https://secure.runescape.com/m=itemdb_oldschool/Bookcase+%28flatpack%29/viewitem?obj=8510,false
Prescription goggles#Unfocused,29974,https://secure.runescape.com/m=itemdb_oldschool/Prescription+goggles%23Unfocused/viewitem?obj=29974,false
Blighted anglerfish,24592,https://secure.runescape.com/m=itemdb_oldschool/Blighted+anglerfish/viewitem?obj=24592,false
Burnt large beast,29157,https://secure.runescape.com/m=itemdb_oldschool/Burnt+large+beast/viewitem?obj=29157,false
Crystal body (Iorwerth)#Active,27721,https://secure.runescape.com/m=itemdb_oldschool/Crystal+body+%28Iorwerth%29%23Active/viewitem?obj=27721,false
Clue scroll (easy) - Search the chest in the left-hand tower of Camelot Castle,2703,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Search+the+chest+in+the+left-hand+tower+of+Camelot+Castle/viewitem?obj=2703,false
Teleport crystal#(2),6101,https://secure.runescape.com/m=itemdb_oldschool/Teleport+crystal%23%282%29/viewitem?obj=6101,false
Tomato (cookout),26623,https://secure.runescape.com/m=itemdb_oldschool/Tomato+%28cookout%29/viewitem?obj=26623,false
Bronze key (Prince Ali Rescue),2418,https://secure.runescape.com/m=itemdb_oldschool/Bronze+key+%28Prince+Ali+Rescue%29/viewitem?obj=2418,false
Graceful gloves (Shayzien)#Worn,13624,https://secure.runescape.com/m=itemdb_oldschool/Graceful+gloves+%28Shayzien%29%23Worn/viewitem?obj=13624,false
Attack potion#(4),2428,https://secure.runescape.com/m=itemdb_oldschool/Attack+potion%23%284%29/viewitem?obj=2428,false
Fox fur,29163,https://secure.runescape.com/m=itemdb_oldschool/Fox+fur/viewitem?obj=29163,false
Body core,25698,https://secure.runescape.com/m=itemdb_oldschool/Body+core/viewitem?obj=25698,false
Magnet (Recruitment Drive),5604,https://secure.runescape.com/m=itemdb_oldschool/Magnet+%28Recruitment+Drive%29/viewitem?obj=5604,false
Filled plant pot,5354,https://secure.runescape.com/m=itemdb_oldschool/Filled+plant+pot/viewitem?obj=5354,false
Atlatl dart (Last Man Standing),29852,https://secure.runescape.com/m=itemdb_oldschool/Atlatl+dart+%28Last+Man+Standing%29/viewitem?obj=29852,false
Desiccated page,30640,https://secure.runescape.com/m=itemdb_oldschool/Desiccated+page/viewitem?obj=30640,false
Waterskin#(1),1829,https://secure.runescape.com/m=itemdb_oldschool/Waterskin%23%281%29/viewitem?obj=1829,false
Brooch,5008,https://secure.runescape.com/m=itemdb_oldschool/Brooch/viewitem?obj=5008,false
Teleport crystal#(1),6102,https://secure.runescape.com/m=itemdb_oldschool/Teleport+crystal%23%281%29/viewitem?obj=6102,false
Oak armour case (flatpack),9859,https://secure.runescape.com/m=itemdb_oldschool/Oak+armour+case+%28flatpack%29/viewitem?obj=9859,false
Ava's attractor,10498,https://secure.runescape.com/m=itemdb_oldschool/Ava%27s+attractor/viewitem?obj=10498,false
Axe head,11050,https://secure.runescape.com/m=itemdb_oldschool/Axe+head/viewitem?obj=11050,false
Attack potion#(3),121,https://secure.runescape.com/m=itemdb_oldschool/Attack+potion%23%283%29/viewitem?obj=121,false
Inquisitor's hauberk,24420,https://secure.runescape.com/m=itemdb_oldschool/Inquisitor%27s+hauberk/viewitem?obj=24420,false
Admiral pie#Half,7200,https://secure.runescape.com/m=itemdb_oldschool/Admiral+pie%23Half/viewitem?obj=7200,false
Light infinity colour kit,12530,https://secure.runescape.com/m=itemdb_oldschool/Light+infinity+colour+kit/viewitem?obj=12530,false
Spade,952,https://secure.runescape.com/m=itemdb_oldschool/Spade/viewitem?obj=952,false
Waterskin#(2),1827,https://secure.runescape.com/m=itemdb_oldschool/Waterskin%23%282%29/viewitem?obj=1827,false
Clue scroll (easy) - Headbang in the mine north of Al Kharid,10194,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28easy%29+-+Headbang+in+the+mine+north+of+Al+Kharid/viewitem?obj=10194,false
Shattered relics iron trophy,26505,https://secure.runescape.com/m=itemdb_oldschool/Shattered+relics+iron+trophy/viewitem?obj=26505,false
Green firelighter,7330,https://secure.runescape.com/m=itemdb_oldschool/Green+firelighter/viewitem?obj=7330,false
Sigil of the smith#Attuned,26023,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+the+smith%23Attuned/viewitem?obj=26023,false
Weapon frame,23834,https://secure.runescape.com/m=itemdb_oldschool/Weapon+frame/viewitem?obj=23834,false
Teleport crystal#(4),6099,https://secure.runescape.com/m=itemdb_oldschool/Teleport+crystal%23%284%29/viewitem?obj=6099,false
Attack potion#(2),123,https://secure.runescape.com/m=itemdb_oldschool/Attack+potion%23%282%29/viewitem?obj=123,false
Shears (Recruitment Drive),5603,https://secure.runescape.com/m=itemdb_oldschool/Shears+%28Recruitment+Drive%29/viewitem?obj=5603,false
Armadyl pendant,87,https://secure.runescape.com/m=itemdb_oldschool/Armadyl+pendant/viewitem?obj=87,false
Lamp,2528,https://secure.runescape.com/m=itemdb_oldschool/Lamp/viewitem?obj=2528,false
Glarial's urn#Empty,297,https://secure.runescape.com/m=itemdb_oldschool/Glarial%27s+urn%23Empty/viewitem?obj=297,false
Oak dresser,8047,https://secure.runescape.com/m=itemdb_oldschool/Oak+dresser/viewitem?obj=8047,false
Oak chest#Closed,8149,https://secure.runescape.com/m=itemdb_oldschool/Oak+chest%23Closed/viewitem?obj=8149,false
Clue scroll (elite) - 05.24S 26.56E,12100,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+05.24S+26.56E/viewitem?obj=12100,false
Blessed bones,29344,https://secure.runescape.com/m=itemdb_oldschool/Blessed+bones/viewitem?obj=29344,false
Graceful gloves (Hallowed)#Worn,24757,https://secure.runescape.com/m=itemdb_oldschool/Graceful+gloves+%28Hallowed%29%23Worn/viewitem?obj=24757,false
Half made batta (vegetable),9485,https://secure.runescape.com/m=itemdb_oldschool/Half+made+batta+%28vegetable%29/viewitem?obj=9485,false
Coin pouch#Vyre,24703,https://secure.runescape.com/m=itemdb_oldschool/Coin+pouch%23Vyre/viewitem?obj=24703,false
Mithril staff of collection,30605,https://secure.runescape.com/m=itemdb_oldschool/Mithril+staff+of+collection/viewitem?obj=30605,false
Unfinished cocktail (Choc saturday, historical)#Cream,2072,https://secure.runescape.com/m=itemdb_oldschool/Unfinished+cocktail+%28Choc+saturday%2C+historical%29%23Cream/viewitem?obj=2072,false
Bronze spear#(p+),5704,https://secure.runescape.com/m=itemdb_oldschool/Bronze+spear%23%28p%2B%29/viewitem?obj=5704,false
Murky potion,21711,https://secure.runescape.com/m=itemdb_oldschool/Murky+potion/viewitem?obj=21711,false
Teleport crystal#(3),6100,https://secure.runescape.com/m=itemdb_oldschool/Teleport+crystal%23%283%29/viewitem?obj=6100,false
Sea salt,21246,https://secure.runescape.com/m=itemdb_oldschool/Sea+salt/viewitem?obj=21246,false
Bronze med helm,1139,https://secure.runescape.com/m=itemdb_oldschool/Bronze+med+helm/viewitem?obj=1139,false
Sealed vase#Empty,3738,https://secure.runescape.com/m=itemdb_oldschool/Sealed+vase%23Empty/viewitem?obj=3738,false
Zealot's helm,25438,https://secure.runescape.com/m=itemdb_oldschool/Zealot%27s+helm/viewitem?obj=25438,false
Attack potion#(1),125,https://secure.runescape.com/m=itemdb_oldschool/Attack+potion%23%281%29/viewitem?obj=125,false
Waterskin#(3),1825,https://secure.runescape.com/m=itemdb_oldschool/Waterskin%23%283%29/viewitem?obj=1825,false
Spring sq'irk,10844,https://secure.runescape.com/m=itemdb_oldschool/Spring+sq%27irk/viewitem?obj=10844,false
Movario's notes (volume 1),29525,https://secure.runescape.com/m=itemdb_oldschool/Movario%27s+notes+%28volume+1%29/viewitem?obj=29525,false
Steel dart tip,821,https://secure.runescape.com/m=itemdb_oldschool/Steel+dart+tip/viewitem?obj=821,false
Bastion potion#(1),22470,https://secure.runescape.com/m=itemdb_oldschool/Bastion+potion%23%281%29/viewitem?obj=22470,false
Shattered top (t3),26454,https://secure.runescape.com/m=itemdb_oldschool/Shattered+top+%28t3%29/viewitem?obj=26454,false
Gazebo,8192,https://secure.runescape.com/m=itemdb_oldschool/Gazebo/viewitem?obj=8192,false
Elder chaos robe (Last Man Standing),27175,https://secure.runescape.com/m=itemdb_oldschool/Elder+chaos+robe+%28Last+Man+Standing%29/viewitem?obj=27175,false
Catalytic rune pack,20523,https://secure.runescape.com/m=itemdb_oldschool/Catalytic+rune+pack/viewitem?obj=20523,false
Ornate banner stand#Trailblazer Reloaded,25356,https://secure.runescape.com/m=itemdb_oldschool/Ornate+banner+stand%23Trailblazer+Reloaded/viewitem?obj=25356,false
Mithril claws,3099,https://secure.runescape.com/m=itemdb_oldschool/Mithril+claws/viewitem?obj=3099,false
Graceful boots (Hosidius)#Inventory,13637,https://secure.runescape.com/m=itemdb_oldschool/Graceful+boots+%28Hosidius%29%23Inventory/viewitem?obj=13637,false
Twisted blueprints,24463,https://secure.runescape.com/m=itemdb_oldschool/Twisted+blueprints/viewitem?obj=24463,false
Cooked karambwan (unobtainable item),3147,https://secure.runescape.com/m=itemdb_oldschool/Cooked+karambwan+%28unobtainable+item%29/viewitem?obj=3147,false
Clue scroll (hard) - 08.03N 31.16E,3544,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+08.03N+31.16E/viewitem?obj=3544,false
Pitta bread,1865,https://secure.runescape.com/m=itemdb_oldschool/Pitta+bread/viewitem?obj=1865,false
Amethyst fire arrow#Unlit,21328,https://secure.runescape.com/m=itemdb_oldschool/Amethyst+fire+arrow%23Unlit/viewitem?obj=21328,false
Hanging skeleton,8127,https://secure.runescape.com/m=itemdb_oldschool/Hanging+skeleton/viewitem?obj=8127,false
Teak bed (Mahogany Homes)#5,24924,https://secure.runescape.com/m=itemdb_oldschool/Teak+bed+%28Mahogany+Homes%29%235/viewitem?obj=24924,false
Teak bed (Mahogany Homes)#4,24924,https://secure.runescape.com/m=itemdb_oldschool/Teak+bed+%28Mahogany+Homes%29%234/viewitem?obj=24924,false
Teak bed (Mahogany Homes)#3,24924,https://secure.runescape.com/m=itemdb_oldschool/Teak+bed+%28Mahogany+Homes%29%233/viewitem?obj=24924,false
Teak bed (Mahogany Homes)#2,24924,https://secure.runescape.com/m=itemdb_oldschool/Teak+bed+%28Mahogany+Homes%29%232/viewitem?obj=24924,false
Teak bed (Mahogany Homes)#1,24924,https://secure.runescape.com/m=itemdb_oldschool/Teak+bed+%28Mahogany+Homes%29%231/viewitem?obj=24924,false
Burnt bonemeal,4258,https://secure.runescape.com/m=itemdb_oldschool/Burnt+bonemeal/viewitem?obj=4258,false
Nutcracker trousers#Festive,27574,https://secure.runescape.com/m=itemdb_oldschool/Nutcracker+trousers%23Festive/viewitem?obj=27574,false
Hosidius banner,20254,https://secure.runescape.com/m=itemdb_oldschool/Hosidius+banner/viewitem?obj=20254,false
Medium fossilised spine,21582,https://secure.runescape.com/m=itemdb_oldschool/Medium+fossilised+spine/viewitem?obj=21582,false
Secateurs blade,28159,https://secure.runescape.com/m=itemdb_oldschool/Secateurs+blade/viewitem?obj=28159,false
Guthix icon,8060,https://secure.runescape.com/m=itemdb_oldschool/Guthix+icon/viewitem?obj=8060,false
Dragon armour set (sk),21885,https://secure.runescape.com/m=itemdb_oldschool/Dragon+armour+set+%28sk%29/viewitem?obj=21885,false
Progress hat#Energised,6886,https://secure.runescape.com/m=itemdb_oldschool/Progress+hat%23Energised/viewitem?obj=6886,false
Ring mould,1592,https://secure.runescape.com/m=itemdb_oldschool/Ring+mould/viewitem?obj=1592,false
Seal of passage,9083,https://secure.runescape.com/m=itemdb_oldschool/Seal+of+passage/viewitem?obj=9083,false
Masori assembler max cape#Locked,27365,https://secure.runescape.com/m=itemdb_oldschool/Masori+assembler+max+cape%23Locked/viewitem?obj=27365,false
Crystal legs (Crwys)#Inactive,27763,https://secure.runescape.com/m=itemdb_oldschool/Crystal+legs+%28Crwys%29%23Inactive/viewitem?obj=27763,false
Iron dagger#(p),1219,https://secure.runescape.com/m=itemdb_oldschool/Iron+dagger%23%28p%29/viewitem?obj=1219,false
Pet k'ril tsutsaroth,12652,https://secure.runescape.com/m=itemdb_oldschool/Pet+k%27ril+tsutsaroth/viewitem?obj=12652,false
Hobgoblin champion scroll,6802,https://secure.runescape.com/m=itemdb_oldschool/Hobgoblin+champion+scroll/viewitem?obj=6802,false
Rune knife#(p++),5667,https://secure.runescape.com/m=itemdb_oldschool/Rune+knife%23%28p%2B%2B%29/viewitem?obj=5667,false
Mahogany throne,8359,https://secure.runescape.com/m=itemdb_oldschool/Mahogany+throne/viewitem?obj=8359,false
Saragorgak key,26574,https://secure.runescape.com/m=itemdb_oldschool/Saragorgak+key/viewitem?obj=26574,false
Elder chaos hood (Last Man Standing),27176,https://secure.runescape.com/m=itemdb_oldschool/Elder+chaos+hood+%28Last+Man+Standing%29/viewitem?obj=27176,false
A stone bowl#Empty,2888,https://secure.runescape.com/m=itemdb_oldschool/A+stone+bowl%23Empty/viewitem?obj=2888,false
Exquisite clothes,5067,https://secure.runescape.com/m=itemdb_oldschool/Exquisite+clothes/viewitem?obj=5067,false
Trailblazer reloaded bulwark ornament kit,28684,https://secure.runescape.com/m=itemdb_oldschool/Trailblazer+reloaded+bulwark+ornament+kit/viewitem?obj=28684,false
Moonlight moth mix#1 dose,29213,https://secure.runescape.com/m=itemdb_oldschool/Moonlight+moth+mix%231+dose/viewitem?obj=29213,false
Shoe (interface item)#Basic, dark, female,26665,https://secure.runescape.com/m=itemdb_oldschool/Shoe+%28interface+item%29%23Basic%2C+dark%2C+female/viewitem?obj=26665,false
3rd age full helmet,10350,https://secure.runescape.com/m=itemdb_oldschool/3rd+age+full+helmet/viewitem?obj=10350,false
Jar of venom,29786,https://secure.runescape.com/m=itemdb_oldschool/Jar+of+venom/viewitem?obj=29786,false
Steel full helm,1157,https://secure.runescape.com/m=itemdb_oldschool/Steel+full+helm/viewitem?obj=1157,true
Dagon'hai hat,24288,https://secure.runescape.com/m=itemdb_oldschool/Dagon%27hai+hat/viewitem?obj=24288,false
Clue scroll (hard) - Surprising,2796,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28hard%29+-+Surprising/viewitem?obj=2796,false
Clue scroll (elite) - A reck you say,12151,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+%28elite%29+-+A+reck+you+say/viewitem?obj=12151,false
Boots of lightness#Worn,89,https://secure.runescape.com/m=itemdb_oldschool/Boots+of+lightness%23Worn/viewitem?obj=89,false
